shoplift,KK[ˋʃɑp͵lɪft] DJ[ˋʃɔplift]
shopping,KK[ˋʃɑpɪŋ] DJ[ˋʃɔpiŋ]
shore,KK[ʃɔr] DJ[ʃɔ:]
short,KK[ʃɔrt] DJ[ʃɔ:t]
shortage,KK[ˋʃɔrtɪdʒ] DJ[ˋʃɔ:tidʒ]
shortcoming,KK[ˋʃɔrt͵kʌmɪŋ] DJ[ʃɔ:t͵kʌmiŋ]
shortcut,KK[ˋʃɔrt͵kʌt] DJ[ˋʃɔ:tkʌt]
shorten,KK[ˋʃɔrtn] DJ[ˋʃɔ:tn]
shortly,KK[ˋʃɔrtlɪ] DJ[ˋʃɔ:tli]
shorts,KK[ʃɔrts] DJ[ʃɔ:ts]
short-sighted,KK[ˋʃɔrtˋsaɪtɪd] DJ[ˋʃɔ:tˋsaitid]
short-term,KK[ˋʃɔrtˋtɝm] DJ[ˋʃɔ:ttə:m]
shot,KK[ʃɑt] DJ[ʃɔt]
should,KK[ʃʊd] DJ[ʃud]
shoulder,KK[ˋʃoldɚ] DJ[ˋʃəuldə]
shout,KK[ʃaʊt] DJ[ʃaut]
shove,KK[ʃʌv] DJ[ʃʌv]
shovel,KK[ˋʃʌv!] DJ[ˋʃʌvl]
show,KK[ʃo] DJ[ʃəu]
shower,KK[ˋʃaʊɚ] DJ[ˋʃauə]
shred,KK[ʃrɛd] DJ[ʃred]
shrewd,KK[ʃrud] DJ[ʃru:d]
shriek,KK[ʃrik] DJ[ʃri:k]
shrimp,KK[ʃrɪmp] DJ[ʃrimp]
shrine,KK[ʃraɪn] DJ[ʃrain]
shrink,KK[ʃrɪŋk] DJ[ʃriŋk]
shrub,KK[ʃrʌb] DJ[ʃrʌb]
shrug,KK[ʃrʌg] DJ[ʃrʌg]
shudder,KK[ˋʃʌdɚ] DJ[ˋʃʌdə]
shuffle,KK[ˋʃʌf!] DJ[ˋʃʌfl]
shun,KK[ʃʌn] DJ[ʃʌn]
shut,KK[ʃʌt] DJ[ʃʌt]
shutter,KK[ˋʃʌtɚ] DJ[ˋʃʌtə]
shuttle,KK[ˋʃʌt!] DJ[ˋʃʌtl]
shy,KK[ʃaɪ] DJ[ʃai]
sick,KK[sɪk] DJ[sik]
sickness,KK[ˋsɪknɪs] DJ[ˋsiknis]
side,KK[saɪd] DJ[said]
sidewalk,KK[ˋsaɪd͵wɔk] DJ[ˋsaid͵wɔ:k]
sideways,KK[ˋsaɪd͵wez] DJ[ˋsaidweiz]
siege,KK[sidʒ] DJ[si:dʒ]
sigh,KK[saɪ] DJ[sai]
sight,KK[saɪt] DJ[sait]
sightseeing,KK[ˋsaɪt͵siɪŋ] DJ[ˋsait͵si:iŋ]
sign,KK[saɪn] DJ[sain]
signal,KK[ˋsɪgn!] DJ[ˋsignəl]
signature,KK[ˋsɪgnətʃɚ] DJ[ˋsignitʃə]
significance,KK[sɪgˋnɪfəkəns] DJ[sigˋnifikəns]
significant,KK[sɪgˋnɪfəkənt] DJ[sigˋnifikənt]
signify,KK[ˋsɪgnə͵faɪ] DJ[ˋsignifai]
silence,KK[ˋsaɪləns] DJ[ˋsailəns]
silent,KK[ˋsaɪlənt] DJ[ˋsailənt]
silicon,KK[ˋsɪlɪkən] DJ[ˋsilikən]
silk,KK[sɪlk] DJ[silk]
silkworm,KK[ˋsɪlk͵wɝm] DJ[ˋsilkwə:m]
silly,KK[ˋsɪlɪ] DJ[ˋsili]
silver,KK[ˋsɪlvɚ] DJ[ˋsilvə]
similar,KK[ˋsɪməlɚ] DJ[ˋsimilə]
similarity,KK[͵sɪməˋlærətɪ] DJ[͵simiˋlæriti]
simmer,KK[ˋsʌmɚ] DJ[ˋsʌmə]
simple,KK[ˋsɪmp!] DJ[ˋsimpl]
simplicity,KK[sɪmˋplɪsətɪ] DJ[simˋplisiti]
simplify,KK[ˋsɪmplə͵faɪ] DJ[ˋsimplifai]
simply,KK[ˋsɪmplɪ] DJ[ˋsimpli]
simulate,KK[ˋsɪmjə͵let] DJ[ˋsimjuleit]
simulation,KK[͵sɪmjəˋleʃən] DJ[͵simjuˋleiʃən]
simultaneous,KK[͵saɪm!ˋtenɪəs] DJ[͵saiməlˋteinjəs]
sin,KK[sɪn] DJ[sin]
since,KK[sɪns] DJ[sins]
sincere,KK[sɪnˋsɪr] DJ[sinˋsiə]
sincerely,KK[sɪnˋsɪrlɪ] DJ[sinˋsiəli]
sincerity,KK[sɪnˋsɛrətɪ] DJ[sinˋseriti]
sing,KK[sɪŋ] DJ[siŋ]
Singapore,KK[ˋsɪŋgə͵por] DJ[͵siŋgə͵pɔ:]
Singaporean,KK[͵sɪŋgəˋpɔrɪən] DJ[͵siŋgəˋpɔ:riən]
singer,KK[ˋsɪŋɚ] DJ[ˋsiŋə]
singing,KK[ˋsɪŋɪŋ] DJ[ˋsiŋiŋ]
single,KK[ˋsɪŋg!] DJ[ˋsiŋgl]
singular,KK[ˋsɪŋgjəlɚ] DJ[ˋsiŋgjulə]
sinister,KK[ˋsɪnɪstɚ] DJ[ˋsinistə]
sink,KK[sɪŋk] DJ[siŋk]
sip,KK[sɪp] DJ[sip]
sir,KK[sɝ] DJ[sə:]
sister,KK[ˋsɪstɚ] DJ[ˋsistə]
sit,KK[sɪt] DJ[sit]
site,KK[saɪt] DJ[sait]
situated,KK[ˋsɪtʃʊ͵etɪd] DJ[ˋsitjueitid]
situation,KK[͵sɪtʃʊˋeʃən] DJ[͵sitjuˋeiʃən]
six,KK[sɪks] DJ[siks]
sixteen,KK[ˋsɪksˋtin] DJ[ˋsiksˋti:n]
sixty,KK[ˋsɪkstɪ] DJ[ˋsiksti]
size,KK[saɪz] DJ[saiz]
skate,KK[sket] DJ[skeit]
skating,KK[ˋsketɪŋ] DJ[ˋskeitiŋ]
skeleton,KK[ˋskɛlətn] DJ[ˋskelitn]
skeptical,KK[ˋskɛptɪk!] DJ[ˋskeptikəl]
sketch,KK[skɛtʃ] DJ[sketʃ]
ski,KK[ski] DJ[ski:]
skiing,KK[ˋskiɪŋ] DJ[ˋski:iŋ]
skill,KK[ˋskɪl] DJ[ˋskil]
skilled,KK[skɪld] DJ[skild]
skillful,KK[ˋskɪlfəl] DJ[ˋskilfəl]
skim,KK[skɪm] DJ[skim]
skin,KK[skɪn] DJ[skin]
skinny,KK[ˋskɪnɪ] DJ[ˋskini]
skip,KK[skɪp] DJ[skip]
skipper,KK[ˋskɪpɚ] DJ[ˋskipə]
skirt,KK[skɝt] DJ[skə:t]
skull,KK[skʌl] DJ[skʌl]
sky,KK[skaɪ] DJ[skai]
skyscraper,KK[ˋskaɪ͵skrepɚ] DJ[ˋskaiskreipə]
slack,KK[slæk] DJ[slæk]
slam,KK[slæm] DJ[slæm]
slang,KK[slæŋ] DJ[slæŋ]
slap,KK[slæp] DJ[slæp]
slash,KK[slæʃ] DJ[slæʃ]
slate,KK[slet] DJ[sleit]
slaughter,KK[ˋslɔtɚ] DJ[ˋslɔ:tə]
slave,KK[slev] DJ[sleiv]
slavery,KK[ˋslevərɪ] DJ[ˋsleivəri]
slay,KK[sle] DJ[slei]
sled,KK[slɛd] DJ[sled]
sleep,KK[slip] DJ[sli:p]
sleepy,KK[ˋslipɪ] DJ[ˋsli:pi]
sleeve,KK[sliv] DJ[sli:v]
sleigh,KK[sle] DJ[slei]
slender,KK[ˋslɛndɚ] DJ[ˋslendə]
slice,KK[slaɪs] DJ[slais]
slick,KK[slɪk] DJ[slik]
slide,KK[slaɪd] DJ[slaid]
slight,KK[slaɪt] DJ[slait]
slightly,KK[ˋslaɪtlɪ] DJ[ˋslaitli]
slim,KK[slɪm] DJ[slim]
slip,KK[slɪp] DJ[slip]
slippery,KK[ˋslɪpərɪ] DJ[ˋslipəri]
slit,KK[slɪt] DJ[slit]
slogan,KK[ˋslogən] DJ[ˋsləugən]
slope,KK[slop] DJ[sləup]
sloppy,KK[ˋslɑpɪ] DJ[ˋslɔpi]
slot,KK[slɑt] DJ[slɔt]
slow,KK[slo] DJ[sləu]
slum,KK[slʌm] DJ[slʌm]
slump,KK[slʌmp] DJ[slʌmp]
sly,KK[slaɪ] DJ[slai]
smack,KK[smæk] DJ[smæk]
small,KK[smɔl] DJ[smɔ:l]
smallpox,KK[ˋsmɔl͵pɑks] DJ[ˋsmɔ:l͵pɔks]
smart,KK[smɑrt] DJ[smɑ:t]
smash,KK[smæʃ] DJ[smæʃ]
smell,KK[smɛl] DJ[smel]
smile,KK[smaɪl] DJ[smail]
smog,KK[smɑg] DJ[smɔg]
smoke,KK[smok] DJ[sməuk]
smoking,KK[ˋsmokɪŋ] DJ[ˋsməukiŋ]
smoky,KK[ˋsmokɪ] DJ[ˋsməuki]
smooth,KK[smuð] DJ[smu:ð]
smother,KK[ˋsmʌðɚ] DJ[ˋsmʌðə]
smuggle,KK[ˋsmʌg!] DJ[ˋsmʌgl]
snack,KK[snæk] DJ[snæk]
snail,KK[snel] DJ[sneil]
snake,KK[snek] DJ[sneik]
snap,KK[snæp] DJ[snæp]
snare,KK[snɛr] DJ[snɛə]
snarl,KK[snɑr!] DJ[snɑ:l]
snatch,KK[snætʃ] DJ[snætʃ]
sneak,KK[snik] DJ[sni:k]
sneaky,KK[ˋsnikɪ] DJ[ˋsni:ki]
sneer,KK[snɪr] DJ[sniə]
sneeze,KK[sniz] DJ[sni:z]
sniff,KK[snɪf] DJ[snif]
snore,KK[snor] DJ[snɔ:]
snorkel,KK[ˋsnɔrk!] DJ[ˋsnɔ:kəl]
snort,KK[snɔrt] DJ[snɔ:t]
snow,KK[sno] DJ[snəu]
snowman,KK[ˋsno͵mæn] DJ[ˋsnəu͵mæn]
snowy,KK[snoɪ] DJ[snəui]
so,KK[so] DJ[səu]
soak,KK[sok] DJ[səuk]
soap,KK[sop] DJ[səup]
soar,KK[sor] DJ[sɔ:]
sob,KK[sɑb] DJ[sɔb]
sober,KK[ˋsobɚ] DJ[ˋsəubə]
so-called,KK[ˋsoˋkɔld] DJ[ˋsəuˋkɔ:ld]
soccer,KK[ˋsɑkɚ] DJ[ˋsɔkə]
sociable,KK[ˋsoʃəb!] DJ[ˋsəuʃəbl]
social,KK[ˋsoʃəl] DJ[ˋsəuʃəl]
socialism,KK[ˋsoʃəl͵ɪzəm] DJ[ˋsəuʃəlizəm]
socialist,KK[ˋsoʃəlɪst] DJ[ˋsəuʃəlist]
socialize,KK[ˋsoʃə͵laɪz] DJ[ˋsəuʃəlaiz]
society,KK[səˋsaɪətɪ] DJ[səˋsaiəti]
sociology,KK[͵soʃɪˋɑlədʒɪ] DJ[͵səusiˋɔlədʒi]
socket,KK[ˋsɑkɪt] DJ[ˋsɔkit]
soda,KK[ˋsodə] DJ[ˋsəudə]
sodium,KK[ˋsodɪəm] DJ[ˋsəudiəm]
sofa,KK[ˋsofə] DJ[ˋsəufə]
soft,KK[sɔft] DJ[sɔft]
softball,KK[ˋsɔft͵bɔl] DJ[ˋsɔftbɔ:l]
soften,KK[ˋsɔfn] DJ[ˋsɔfn]
software,KK[ˋsɔft͵wɛr] DJ[ˋsɔftwɛə]
soil,KK[sɔɪl] DJ[sɔil]
solar,KK[ˋsolɚ] DJ[ˋsəulə]
soldier,KK[ˋsoldʒɚ] DJ[ˋsəuldʒə]
sole,KK[sol] DJ[səul]
solely,KK[ˋsollɪ] DJ[ˋsəulli]
solemn,KK[ˋsɑləm] DJ[ˋsɔləm]
solicitor,KK[səˋlɪsətɚ] DJ[səˋlisitə]
solid,KK[ˋsɑlɪd] DJ[ˋsɔlid]
solidarity,KK[͵sɑləˋdærətɪ] DJ[͵sɔliˋdæriti]
solitary,KK[ˋsɑlə͵tɛrɪ] DJ[ˋsɔlitəri]
solitude,KK[ˋsɑlə͵tjud] DJ[ˋsɔlitju:d]
solo,KK[ˋsolo] DJ[ˋsəuləu]
soluble,KK[ˋsɑljəb!] DJ[ˋsɔljubl]
solution,KK[səˋluʃən] DJ[səˋlu:ʃən]
solve,KK[sɑlv] DJ[sɔlv]
some,KK[sʌm] DJ[sʌm]
somebody,KK[ˋsʌm͵bɑdɪ] DJ[ˋsʌmbədi]
someday,KK[ˋsʌm͵de] DJ[ˋsʌmdei]
somehow,KK[ˋsʌm͵haʊ] DJ[ˋsʌmhau]
someone,KK[ˋsʌm͵wʌn] DJ[ˋsʌmwʌn]
something,KK[ˋsʌmθɪŋ] DJ[ˋsʌmθiŋ]
sometime,KK[ˋsʌm͵taɪm] DJ[ˋsʌmtaim]
sometimes,KK[ˋsʌm͵taɪmz] DJ[ˋsʌmtaimz]
somewhat,KK[ˋsʌm͵hwɑt] DJ[ˋsʌmhwɔt]
somewhere,KK[ˋsʌm͵hwɛr] DJ[ˋsʌmhwɛə]
son,KK[sʌn] DJ[sʌn]
song,KK[sɔŋ] DJ[sɔŋ]
soon,KK[sun] DJ[su:n]
soothe,KK[suð] DJ[su:ð]
sophisticated,KK[səˋfɪstɪ͵ketɪd] DJ[səˋfisti͵keitid]
sophomore,KK[ˋsɑfmor] DJ[ˋsɔfəmɔ:]
sore,KK[sor] DJ[sɔ:]
sorrow,KK[ˋsɑro] DJ[ˋsɔrəu]
sorrowful,KK[ˋsɑrəfəl] DJ[ˋsɔrəfəl]
sorry,KK[ˋsɑrɪ] DJ[ˋsɔri]
sort,KK[sɔrt] DJ[sɔ:t]
soul,KK[sol] DJ[səul]
sound,KK[saʊnd] DJ[saund]
soundtrack,KK[ˋsaʊnd͵træk] DJ[ˋsaundtræk]
soup,KK[sup] DJ[su:p]
sour,KK[ˋsaʊr] DJ[ˋsauə]
source,KK[sors] DJ[sɔ:s]
south,KK[saʊθ] DJ[sauθ]
southern,KK[ˋsʌðɚn] DJ[ˋsʌðən]
souvenir,KK[ˋsuvə͵nɪr] DJ[ˋsu:vəniə]
sovereign,KK[ˋsɑvrɪn] DJ[ˋsɔvrin]
sovereignty,KK[ˋsɑvrɪntɪ] DJ[ˋsɔvrənti]
sow,KK[so] DJ[səu]
space,KK[spes] DJ[speis]
spacecraft,KK[ˋspes͵kræft] DJ[ˋspeiskrɑ:ft]
spacious,KK[ˋspeʃəs] DJ[ˋspeiʃəs]
spade,KK[sped] DJ[speid]
spaghetti,KK[spəˋgɛtɪ] DJ[spəˋgeti]
span,KK[spæn] DJ[spæn]
spare,KK[spɛr] DJ[spɛə]
spark,KK[spɑrk] DJ[spɑ:k]
sparkle,KK[ˋspɑrk!] DJ[ˋspɑ:kl]
sparrow,KK[ˋspæro] DJ[ˋspærəu]
spatial,KK[ˋspeʃəl] DJ[ˋspeiʃəl]
speak,KK[spik] DJ[spi:k]
speaker,KK[ˋspikɚ] DJ[ˋspi:kə]
spear,KK[spɪr] DJ[spiə]
special,KK[ˋspɛʃəl] DJ[ˋspeʃəl]
specialist,KK[ˋspɛʃəlɪst] DJ[ˋspeʃəlist]
specialize,KK[ˋspɛʃəl͵aɪzd] DJ[ˋspeʃəlaizd]
specialized,KK[ˋspɛʃəl͵aɪzd] DJ[ˋspeʃəlaizd]
specially,KK[ˋspɛʃəlɪ] DJ[ˋspeʃəli]
specialty,KK[ˋspɛʃəltɪ] DJ[ˋspeʃəlti]
species,KK[ˋspiʃiz] DJ[ˋspi:ʃi:z]
specific,KK[spɪˋsɪfɪk] DJ[spiˋsifik]
specifically,KK[spɪˋsɪfɪk!ɪ] DJ[spiˋsifikəli]
specification,KK[͵spɛsəfəˋkeʃən] DJ[͵spesifiˋkeiʃən]
specify,KK[ˋspɛsə͵faɪ] DJ[ˋspesifai]
specimen,KK[ˋspɛsəmən] DJ[ˋspesimən]
spectacle,KK[ˋspɛktək!] DJ[ˋspektəkl]
spectacular,KK[spɛkˋtækjəlɚ] DJ[spekˋtækjulə]
spectator,KK[spɛkˋtetɚ] DJ[spekˋteitə]
spectrum,KK[ˋspɛktrəm] DJ[ˋspektrəm]
speculate,KK[ˋspɛkjə͵let] DJ[ˋspekjuleit]
speculation,KK[͵spɛkjəˋleʃən] DJ[͵spekjuˋleiʃən]
speech,KK[spitʃ] DJ[spi:tʃ]
speed,KK[spid] DJ[spi:d]
spell,KK[spɛl] DJ[spel]
spelling,KK[ˋspɛlɪŋ] DJ[ˋspeliŋ]
spend,KK[spɛnd] DJ[spend]
sperm,KK[spɝm] DJ[spə:m]
sphere,KK[sfɪr] DJ[sfiə]
spice,KK[spaɪs] DJ[spais]
spicy,KK[ˋspaɪsɪ] DJ[ˋspaisi]
spider,KK[ˋspaɪdɚ] DJ[ˋspaidə]
spike,KK[spaɪk] DJ[spaik]
spill,KK[spɪl] DJ[spil]
spin,KK[spɪn] DJ[spin]
spinach,KK[ˋspɪnɪtʃ] DJ[ˋspinitʃ]
spine,KK[spaɪn] DJ[spain]
spiral,KK[ˋspaɪrəl] DJ[ˋspairəl]
spire,KK[spaɪr] DJ[spaiə]
spirit,KK[ˋspɪrɪt] DJ[ˋspirit]
spiritual,KK[ˋspɪrɪtʃʊəl] DJ[ˋspiritjuəl]
spit,KK[spɪt] DJ[spit]
spite,KK[spaɪt] DJ[spait]
splash,KK[splæʃ] DJ[splæʃ]
splendid,KK[ˋsplɛndɪd] DJ[ˋsplendid]
splendor,KK[ˋsplɛndɚ] DJ[ˋsplendə]
split,KK[splɪt] DJ[split]
spoil,KK[spɔɪl] DJ[spɔil]
spokesman,KK[ˋspoksmən] DJ[ˋspəuksmən]
sponge,KK[spʌndʒ] DJ[spʌndʒ]
sponsor,KK[ˋspɑnsɚ] DJ[ˋspɔnsə]
sponsorship,KK[ˋspɑnsɚ͵ʃɪp] DJ[ˋspɔnsəʃip]
spontaneous,KK[spɑnˋtenɪəs] DJ[spɔnˋteiniəs]
spoon,KK[spun] DJ[spu:n]
sport,KK[sport] DJ[spɔ:t]
sporting,KK[ˋsportɪŋ] DJ[ˋspɔ:tiŋ]
sportsman,KK[ˋsportsmən] DJ[ˋspɔ:tsmən]
sportsmanship,KK[ˋsportsmən͵ʃɪp] DJ[ˋspɔ:tsmənʃip]
spot,KK[spɑt] DJ[spɔt]
spotlight,KK[ˋspɑt͵laɪt] DJ[ˋspɔtlait]
spouse,KK[spaʊz] DJ[spauz]
sprain,KK[spren] DJ[sprein]
sprawl,KK[sprɔl] DJ[sprɔ:l]
spray,KK[spre] DJ[sprei]
spread,KK[sprɛd] DJ[spred]
spring,KK[sprɪŋ] DJ[spriŋ]
sprinkle,KK[ˋsprɪŋk!] DJ[ˋspriŋkl]
sprint,KK[sprɪnt] DJ[sprint]
spur,KK[spɝ] DJ[spə:]
spy,KK[spaɪ] DJ[spai]
squad,KK[skwɑd] DJ[skwɔd]
square,KK[skwɛr] DJ[skwɛə]
squash,KK[skwɑʃ] DJ[skwɔʃ]
squat,KK[skwɑt] DJ[skwɔt]
squeeze,KK[skwiz] DJ[skwi:z]
squirrel,KK[ˋskwɝəl] DJ[ˋskwirəl]
stab,KK[stæb] DJ[stæb]
stability,KK[stəˋbɪlətɪ] DJ[stəˋbiliti]
stabilize,KK[ˋsteb!͵aɪz] DJ[ˋsteibilaiz]
stable,KK[ˋsteb!] DJ[ˋsteibl]
stack,KK[stæk] DJ[stæk]
stadium,KK[ˋstedɪəm] DJ[ˋsteidiəm]
staff,KK[stæf] DJ[stɑ:f]
stage,KK[stedʒ] DJ[steidʒ]
stagger,KK[ˋstægɚ] DJ[ˋstægə]
staggering,KK[ˋstægərɪŋ] DJ[ˋstægəriŋ]
stain,KK[sten] DJ[stein]
stainless,KK[ˋstenlɪs] DJ[ˋsteinlis]
staircase,KK[ˋstɛr͵kes] DJ[ˋstɛəkeis]
stake,KK[stek] DJ[steik]
stale,KK[stel] DJ[steil]
stalk,KK[stɔk] DJ[stɔ:k]
stall,KK[stɔl] DJ[stɔ:l]
stammer,KK[ˋstæmɚ] DJ[ˋstæmə]
stamp,KK[stæmp] DJ[stæmp]
stance,KK[stæns] DJ[stæns]
stand,KK[stænd] DJ[stænd]
standard,KK[ˋstændɚd] DJ[ˋstændəd]
standpoint,KK[ˋstænd͵pɔɪnt] DJ[ˋstændpɔint]
stanza,KK[ˋstænzə] DJ[ˋstænzə]
staple,KK[ˋstep!] DJ[ˋsteipl]
stapler,KK[ˋsteplɚ] DJ[ˋsteiplə]
star,KK[stɑr] DJ[stɑ:]
starch,KK[stɑrtʃ] DJ[stɑ:tʃ]
stare,KK[stɛr] DJ[stɛə]
stark,KK[stɑrk] DJ[stɑ:k]
start,KK[stɑrt] DJ[stɑ:t]
starter,KK[ˋstɑrtɚ] DJ[ˋstɑ:tə]
startle,KK[ˋstɑrt!] DJ[ˋstɑ:tl]
startling,KK[ˋstɑrt!ɪŋ] DJ[ˋstɑ:tliŋ]
starvation,KK[stɑrˋveʃən] DJ[stɑ:ˋveiʃən]
starve,KK[stɑrv] DJ[stɑ:v]
state,KK[stet] DJ[steit]
statement,KK[ˋstetmənt] DJ[ˋsteitmənt]
statesman,KK[ˋstetsmən] DJ[ˋsteitsmən]
static,KK[ˋstætɪk] DJ[ˋstætik]
station,KK[ˋsteʃən] DJ[ˋsteiʃən]
stationary,KK[ˋsteʃən͵ɛrɪ] DJ[ˋsteiʃənəri]
stationery,KK[ˋsteʃən͵ɛrɪ] DJ[ˋsteiʃənəri]
statistic,KK[stəˋtɪstɪk] DJ[stəˋtistik]
statistical,KK[stəˋtɪstɪk!] DJ[stəˋtistikəl]
statistician,KK[͵stætəsˋtɪʃən] DJ[͵stætisˋtiʃən]
statistics,KK[stəˋtɪstɪks] DJ[stəˋtistiks]
statue,KK[ˋstætʃʊ] DJ[ˋstætju:]
stature,KK[ˋstætʃɚ] DJ[ˋstætʃə]
status,KK[ˋstetəs] DJ[ˋsteitəs]
statutory,KK[ˋstætʃʊ͵torɪ] DJ[ˋstætjutəri]
stay,KK[ste] DJ[stei]
steady,KK[ˋstɛdɪ] DJ[ˋstedi]
steak,KK[stek] DJ[steik]
steal,KK[stil] DJ[sti:l]
steam,KK[stim] DJ[sti:m]
steamer,KK[ˋstimɚ] DJ[ˋsti:mə]
steel,KK[stil] DJ[sti:l]
steep,KK[stip] DJ[sti:p]
steer,KK[stɪr] DJ[stiə]
stem,KK[stɛm] DJ[stem]
step,KK[stɛp] DJ[step]
stepchild,KK[ˋstɛp͵tʃaɪld] DJ[ˋsteptʃaild]
stepfather,KK[ˋstɛp͵fɑðɚ] DJ[ˋstep͵fɑ:ðə]
stepmother,KK[stɛp͵mʌðɚ] DJ[ˋstep͵mʌðə]
stereo,KK[ˋstɛrɪo] DJ[ˋsteriəu]
stereotype,KK[ˋstɛrɪə͵taɪp] DJ[ˋsteriətaip]
sterling,KK[ˋstɝlɪŋ] DJ[ˋstə:liŋ]
stern,KK[stɝn] DJ[stə:n]
stew,KK[stju] DJ[stju:]
steward,KK[ˋstjuwɚd] DJ[ˋstju:əd]
stick,KK[stɪk] DJ[stik]
sticky,KK[ˋstɪkɪ] DJ[ˋstiki]
stiff,KK[stɪf] DJ[stif]
still,KK[stɪl] DJ[stil]
stimulate,KK[ˋstɪmjə͵let] DJ[ˋstimjuleit]
stimulation,KK[͵stɪmjəˋleʃən] DJ[͵stimjuˋleiʃən]
stimulus,KK[ˋstɪmjələs] DJ[ˋstimjuləs]
sting,KK[stɪŋ] DJ[stiŋ]
stingy,KK[ˋstɪndʒɪ] DJ[ˋstindʒi]
stink,KK[stɪŋk] DJ[stiŋk]
stir,KK[stɝ] DJ[stə:]
stitch,KK[stɪtʃ] DJ[stitʃ]
stock,KK[stɑk] DJ[stɔk]
stocking,KK[ˋstɑkɪŋ] DJ[ˋstɔkiŋ]
stomach,KK[ˋstʌmək] DJ[ˋstʌmək]
stomachache,KK[ˋstʌmək͵ek] DJ[ˋstʌməkeik]
stone,KK[ston] DJ[stəun]
stool,KK[stul] DJ[stu:l]
stoop,KK[stup] DJ[stu:p]
stop,KK[stɑp] DJ[stɔp]
storage,KK[ˋstorɪdʒ] DJ[ˋstɔ:ridʒ]
store,KK[stor] DJ[stɔ:]
storey,KK[ˋstorɪ] DJ[ˋstɔ:ri]
storm,KK[stɔrm] DJ[stɔ:m]
stormy,KK[ˋstɔrmɪ] DJ[ˋstɔ:mi]
story,KK[ˋstorɪ] DJ[ˋstɔ:ri]
storyteller,KK[ˋstorɪ͵tɛlɚ] DJ[ˋstɔ:ri͵telə]
stout,KK[staʊt] DJ[staut]
stove,KK[stov] DJ[stəuv]
straight,KK[stret] DJ[streit]
straighten,KK[ˋstretn] DJ[ˋstreitn]
straightforward,KK[͵stretˋfɔrwɚd] DJ[streitˋfɔ:wəd]
strain,KK[stren] DJ[strein]
strained,KK[ˋstrend] DJ[ˋstreind]
strait,KK[stret] DJ[streit]
strange,KK[strendʒ] DJ[streindʒ]
stranger,KK[ˋstrendʒɚ] DJ[ˋstreindʒə]
strangle,KK[ˋstræŋg!] DJ[ˋstræŋgl]
strap,KK[stræp] DJ[stræp]
strategic,KK[strəˋtidʒɪk] DJ[strəˋti:dʒik]
strategy,KK[ˋstrætədʒɪ] DJ[ˋstrætidʒi]
straw,KK[strɔ] DJ[strɔ:]
strawberry,KK[ˋstrɔbɛrɪ] DJ[ˋstrɔ:bəri]
stray,KK[stre] DJ[strei]
streak,KK[strik] DJ[stri:k]
stream,KK[strim] DJ[stri:m]
street,KK[strit] DJ[stri:t]
strength,KK[strɛŋθ] DJ[streŋθ]
strengthen,KK[ˋstrɛŋθən] DJ[ˋstreŋθən]
stress,KK[strɛs] DJ[stres]
stretch,KK[strɛtʃ] DJ[stretʃ]
strict,KK[strɪkt] DJ[strikt]
stride,KK[straɪd] DJ[straid]
strike,KK[straɪk] DJ[straik]
striker,KK[ˋstraɪkɚ] DJ[ˋstraikə]
striking,KK[ˋstraɪkɪŋ] DJ[ˋstraikiŋ]
string,KK[strɪŋ] DJ[striŋ]
strip,KK[strɪp] DJ[strip]
stripe,KK[straɪp] DJ[straip]
strive,KK[straɪv] DJ[straiv]
stroke,KK[strok] DJ[strəuk]
stroll,KK[strol] DJ[strəul]
strong,KK[strɔŋ] DJ[strɔŋ]
structural,KK[ˋstrʌktʃərəl] DJ[ˋstrʌktʃərəl]
structure,KK[ˋstrʌktʃɚ] DJ[ˋstrʌktʃə]
struggle,KK[ˋstrʌg!] DJ[ˋstrʌgl]
stubborn,KK[ˋstʌbɚn] DJ[ˋstʌbən]
stuck,KK[stʌk] DJ[stʌk]
student,KK[ˋstjudnt] DJ[ˋstju:dənt]
studio,KK[ˋstjudɪ͵o] DJ[ˋstju:diəu]
study,KK[ˋstʌdɪ] DJ[ˋstʌdi]
stuff,KK[stʌf] DJ[stʌf]
stumble,KK[ˋstʌmb!] DJ[ˋstʌmbl]
stump,KK[stʌmp] DJ[stʌmp]
stun,KK[stʌn] DJ[stʌn]
stunning,KK[ˋstʌnɪŋ] DJ[ˋstʌniŋ]
stunt,KK[stʌnt] DJ[stʌnt]
stupid,KK[ˋstjupɪd] DJ[ˋstju:pid]
sturdy,KK[ˋstɝdɪ] DJ[ˋstə:di]
stutter,KK[ˋstʌtɚ] DJ[ˋstʌtə]
style,KK[staɪl] DJ[stail]
stylish,KK[ˋstaɪlɪʃ] DJ[ˋstailiʃ]
stylistic,KK[staɪˋlɪstɪk] DJ[staiˋlistik]
sub,KK[sʌb] DJ[sʌb]
subject,KK[ˋsʌbdʒɪkt] DJ[ˋsʌbdʒikt]
subjective,KK[səbˋdʒɛktɪv] DJ[səbˋdʒektiv]
submarine,KK[ˋsʌbmə͵rin] DJ[ˋsʌbməri:n]
submerge,KK[səbˋmɝdʒ] DJ[səbˋmə:dʒ]
submersion,KK[səbˋmɝʃən] DJ[səbˋmə:ʃən]
submit,KK[səbˋmɪt] DJ[səbˋmit]
subordinate,KK[səˋbɔrdnɪt] DJ[səˋbɔ:dənit]
subscribe,KK[səbˋskraɪb] DJ[səbˋskraib]
